764,194,263,185,16,622,44,46,33
765,66,263,272,142,375,40,65,72
766,33,54,633,79,152,13,64,55
767,226,4,19,99,1470,32,58,35
768,1,46,156,58,265,23,72,36
769,185,88,405,65,1068,5,54,45
770,23,113,500,25,972,26,72,50
771,133,40,473,22,1145,38,51,39
772,261,162,541,31,1493,26,65,60
773,51,117,525,75,144,5,97,46
774,196,110,612,126,1366,29,62,33
775,87,24,197,143,1259,9,95,32
776,29,105,365,83,1323,12,97,56
777,72,264,249,92,1079,15,73,69
778,42,24,732,57,1498,25,88,97
779,81,249,693,150,407,40,71,86
780,192,190,590,140,1057,19,64,51
781,11,173,685,115,1415,27,98,52
782,150,107,95,99,79,19,98,31
783,169,200,427,55,373,9,63,40
784,237,194,437,112,299,48,59,96
785,267,227,713,49,455,19,87,96
786,103,24,721,97,956,46,40,100
787,36,27,296,133,157,42,99,87
788,296,255,113,122,1451,42,40,50
789,29,94,49,103,261,47,42,86
790,167,258,637,8,1346,47,59,85
791,297,38,606,19,1037,48,42,64
792,274,237,407,144,1278,16,100,67
793,122,252,457,71,785,50,40,69
794,267,256,706,138,74,24,84,39
795,32,184,147,87,112,9,87,100
796,286,11,785,67,1349,7,79,55
797,168,176,306,80,502,50,51,46
798,5,171,762,109,949,20,59,44
799,115,118,783,57,73,21,92,62
800,77,250,85,70,1128,5,75,49
801,94,161,372,90,170,27,85,87
802,35,26,102,71,851,18,91,96
803,93,58,631,70,1060,45,44,41
804,186,23,598,60,528,21,97,95
805,131,120,546,83,1172,22,92,47
806,277,43,77,70,491,34,54,84
807,102,30,679,109,1400,16,77,53
808,173,266,211,61,1061,13,79,47
809,288,5,87,141,430,18,88,81
810,182,120,766,116,140,15,56,85
811,46,143,320,14,581,39,76,84
812,132,216,332,112,675,41,97,56
813,17,69,132,129,918,38,54,56
814,240,124,513,91,279,50,44,47
815,105,226,678,39,963,29,97,56
816,290,201,257,118,879,28,74,60
817,30,82,527,15,208,10,81,80
818,81,182,632,2,931,21,47,91
819,299,183,643,95,823,36,98,52
820,79,128,704,85,305,21,41,49
821,138,39,758,62,933,48,96,73
822,170,81,600,44,647,15,79,32
823,230,95,2,91,725,49,57,31
824,42,177,48,15,340,21,56,73
825,289,62,430,119,1253,20,53,38
826,224,123,618,32,218,41,57,81
827,76,70,12,59,1002,20,88,83
828,162,42,18,18,404,36,82,32
829,154,9,198,117,1055,23,73,94
830,155,94,157,89,701,16,93,89
831,273,57,511,112,1196,36,94,94
832,279,158,484,13,970,14,83,58
833,270,32,772,95,494,50,93,93
834,135,34,615,5,1465,47,82,81
835,215,104,488,46,315,15,56,49
836,259,130,787,56,192,15,50,81
837,162,48,479,94,1093,14,95,83
838,55,230,351,83,1229,28,50,38
839,208,110,306,39,1289,48,72,46
840,13,209,321,45,883,22,84,43
841,27,259,84,18,1411,17,41,64
842,27,146,528,34,133,32,51,52
843,133,36,674,26,920,8,97,93
844,194,86,505,61,875,48,54,78
845,265,142,567,91,395,6,89,62
846,27,109,516,126,1171,16,70,96
847,254,158,708,33,336,22,43,72
848,283,1,671,133,559,20,55,97
849,173,78,607,56,269,36,87,100
850,136,6,393,130,143,17,76,50
851,144,269,273,138,546,47,73,46
852,81,243,384,69,1156,49,69,39
853,39,48,726,94,1391,32,41,85
854,202,83,314,117,582,18,92,50
855,191,212,662,6,1077,20,55,41
856,32,64,526,55,1251,11,68,62
857,21,23,379,113,1171,16,82,69
858,185,274,324,95,303,38,70,45
859,130,230,374,141,1064,16,50,34
860,25,88,428,58,941,5,54,55
861,235,135,55,16,143,38,100,79
862,274,199,152,24,84,32,85,98
863,87,2,110,14,709,45,77,89
864,149,174,66,62,876,47,85,77
865,299,132,538,59,623,45,71,69
866,271,28,244,59,500,5,84,58
867,137,170,18,18,995,22,99,34
868,284,249,644,135,458,18,75,77
869,206,129,144,56,455,29,54,77
870,256,65,323,104,80,17,99,39
871,277,99,89,46,72,41,96,94
872,22,60,402,136,1455,47,48,53
873,60,187,457,80,1217,17,87,65
874,88,15,382,147,1263,29,98,40
875,166,207,54,124,458,49,74,42
876,281,134,257,103,1499,43,73,67
877,195,226,249,17,575,33,72,53
878,137,21,239,94,121,35,45,91
879,284,16,349,149,1384,25,56,72
880,135,30,124,114,1464,18,94,36
881,195,143,500,146,1061,18,74,52
882,101,65,330,28,728,34,58,62
883,169,209,579,31,1254,19,51,71
884,89,130,388,18,51,5,46,99
885,211,108,437,109,1182,25,96,98
886,271,158,218,21,93,8,58,46
887,275,171,335,138,1338,50,58,30
888,296,83,91,1,780,28,41,46
889,86,128,129,56,1116,28,84,91
890,166,224,138,110,1198,14,53,80
891,28,59,2,31,489,14,49,51
892,215,184,268,143,1208,9,52,41
893,253,199,716,41,1076,45,43,60
894,203,73,533,54,1326,22,67,35
895,206,184,193,58,1366,19,59,91
896,38,119,50,41,1188,13,100,34
897,268,239,94,82,601,50,96,82
898,262,84,152,149,1290,13,99,46
899,31,84,450,65,1492,6,83,48
900,243,248,200,119,218,50,47,76
901,109,31,462,148,1326,18,97,91
902,43,36,677,35,268,48,51,71
903,280,59,238,4,338,25,94,100
904,170,239,89,35,372,41,59,44
905,204,168,116,113,448,23,47,65
906,163,19,558,150,1372,24,52,96
907,186,179,656,33,1046,38,66,94
908,283,66,193,138,1284,18,68,72
909,171,236,584,61,1204,40,71,86
910,206,260,797,85,985,25,50,91
911,37,246,239,126,827,17,99,62
912,39,77,735,127,1175,26,96,42
913,77,191,560,57,982,7,100,44
914,208,118,301,83,436,44,75,37
915,116,239,67,150,572,39,84,44
916,160,51,102,66,1239,23,69,43
917,16,148,151,35,943,34,87,41
918,270,173,604,2,949,8,91,73
919,133,168,272,22,810,40,91,98
920,179,72,364,47,1488,49,74,45
921,178,55,799,15,957,28,45,75
922,40,48,392,92,191,8,55,46
923,184,10,73,95,558,6,65,77
924,7,109,184,149,670,15,85,67
925,260,72,492,59,1192,50,48,58
926,27,62,528,126,1056,24,65,52
927,231,121,590,70,240,35,82,38
928,27,259,692,121,228,15,58,66
929,4,81,523,58,1324,8,83,80
930,230,35,101,134,869,42,59,31
931,286,271,582,11,1015,48,81,63
932,18,249,618,138,144,15,59,61
933,32,110,125,25,456,48,55,42
934,153,20,398,4,745,17,45,69
935,279,8,184,14,242,12,80,33
936,70,244,301,149,1171,43,89,96
937,35,208,146,40,415,41,88,49
938,80,17,295,148,626,6,63,64
939,53,151,116,117,93,32,67,31
940,112,80,665,61,898,27,82,90
941,223,131,517,111,1074,22,73,79
942,234,163,59,116,951,23,100,58
943,132,162,686,144,262,18,56,69
944,263,208,193,75,1088,21,71,62
945,23,245,5,101,917,43,96,55
946,139,94,284,117,1418,37,54,94
947,260,146,135,61,1387,35,47,59
948,112,136,740,86,1231,43,60,64
949,129,49,335,96,1152,11,70,68
950,28,60,623,12,495,12,70,80
951,25,41,669,78,529,24,60,93
952,71,48,188,91,645,11,63,33
953,270,149,437,95,1153,14,78,89
954,157,216,267,130,747,8,62,100
955,120,216,275,3,798,29,85,38
956,284,242,408,117,121,29,53,78
957,89,119,243,144,175,26,51,97
958,285,71,252,99,191,18,98,38
959,242,135,686,65,1117,24,65,66
960,145,264,582,39,278,26,63,37
961,166,237,240,122,858,42,86,45
962,275,14,136,129,1005,45,87,36
963,188,58,412,104,736,44,92,81
964,7,88,97,131,1473,24,62,86
965,297,52,438,16,912,22,48,61
966,10,7,181,97,680,34,87,38
967,33,178,783,100,478,49,88,41
968,283,64,429,34,1099,17,65,88
969,262,220,767,125,1473,30,97,74
970,295,162,328,105,129,8,72,81
971,114,136,417,65,1142,8,49,99
972,241,121,321,47,337,31,78,31
973,170,49,782,24,867,32,56,48
974,198,96,634,109,461,46,56,80
975,196,96,704,23,512,6,87,74
976,68,100,210,140,688,15,47,72
977,238,200,690,58,353,43,86,96
978,38,182,165,47,853,38,97,79
979,12,267,385,29,1274,47,67,84
980,112,186,717,70,951,43,71,30
981,12,99,613,73,669,13,59,82
982,221,12,545,13,989,47,85,89
983,229,188,228,8,1439,24,41,60
984,16,235,752,134,479,42,92,85
985,75,14,82,118,260,35,53,46
986,95,39,783,136,1007,25,66,80
987,120,240,587,139,897,39,99,63
988,18,221,274,8,615,48,42,42
989,25,196,316,4,824,18,51,61
990,285,172,701,4,1133,23,91,77
991,293,167,520,100,705,41,70,65
992,55,119,435,78,416,39,90,49
993,85,31,369,9,171,32,83,37
994,103,30,760,13,852,35,72,45
995,35,90,568,77,255,12,92,76
996,125,169,383,135,901,12,77,75
997,71,59,286,84,722,18,74,68
998,254,64,64,52,638,40,98,94
999,273,35,623,81,619,6,54,50
1000,189,106,726,93,225,33,98,78
1001,28,70,199,15,745,37,49,88
1002,37,253,632,125,1376,42,64,62
1003,63,120,546,10,143,23,60,78
1004,158,266,516,9,1348,25,82,100
1005,280,114,114,81,140,30,74,93
1006,138,107,229,90,1097,32,45,85
1007,198,137,99,4,177,50,53,40
1008,265,186,673,91,416,5,62,85
1009,23,250,288,56,1134,16,56,54
1010,293,240,349,80,1402,45,93,97
1011,292,236,144,111,1290,48,76,62
1012,63,171,659,105,1110,21,80,36
1013,32,251,301,133,409,45,79,85
1014,245,146,519,76,780,48,77,47
1015,241,158,678,118,725,8,87,41
1016,246,38,656,37,1110,18,81,73
1017,162,157,210,58,1197,49,49,50
1018,141,28,727,136,748,30,50,48
1019,6,69,35,11,311,50,99,59
1020,219,75,88,122,1036,32,47,34
1021,120,25,174,84,509,32,56,45
1022,24,226,307,126,969,22,41,79
1023,171,5,547,112,1437,9,45,84
1024,234,192,716,15,1478,7,87,68
1025,113,105,645,69,956,49,88,62
1026,184,52,384,114,768,50,85,46
1027,286,232,263,93,84,33,68,38
1028,180,144,721,135,457,48,70,82
1029,171,130,434,13,1108,28,64,64
1030,3,108,182,52,148,31,43,78
1031,180,186,120,41,1023,33,65,70
1032,270,99,49,140,819,13,98,73
1033,273,130,5,73,624,33,84,82
1034,207,83,641,135,739,29,77,83
1035,59,64,129,20,800,42,86,61
1036,107,260,323,128,1321,49,54,55
1037,111,238,67,83,606,46,96,50
1038,115,125,718,98,234,18,64,48
1039,242,65,17,89,1451,35,73,88
1040,160,144,52,134,1398,49,100,64
1041,106,248,329,43,1300,29,65,66
1042,198,193,735,77,269,48,86,82
1043,271,114,233,142,1230,41,90,79
1044,214,220,560,23,920,32,87,92
1045,141,87,236,146,1493,46,94,65
1046,14,226,209,109,1025,8,66,73
1047,267,62,354,141,397,18,48,57
1048,268,204,138,32,755,8,51,62
1049,20,22,276,19,289,43,95,92
1050,150,271,263,132,852,30,68,64
1051,239,209,500,98,578,21,65,70
1052,253,136,605,84,1260,34,47,98
1053,243,261,695,67,1288,6,74,81
1054,174,32,155,137,1429,36,45,72
1055,18,124,20,44,798,22,75,35
1056,66,64,155,7,253,7,84,71
1057,270,210,117,51,426,42,64,41
1058,231,28,209,24,1077,23,87,100
1059,273,47,468,59,1234,12,74,90
1060,95,168,474,77,560,7,48,78
1061,92,263,76,109,329,38,45,54
1062,133,135,107,60,489,6,63,79
1063,253,152,205,130,1306,18,86,56
1064,193,224,409,18,723,24,75,43
1065,186,89,226,115,1165,9,52,41
1066,121,63,436,11,190,21,86,98
1067,65,15,583,105,832,9,41,76
1068,170,124,195,10,871,6,41,53
1069,241,36,429,80,1157,28,78,89
1070,184,268,478,29,992,18,87,54
1071,252,242,294,67,1231,38,52,92
1072,92,64,728,6,107,12,40,70
1073,280,143,159,20,300,21,82,55
1074,4,1,113,127,79,38,60,63
1075,161,20,530,57,1347,19,40,95
1076,109,50,747,18,703,11,93,71
1077,92,67,223,38,453,42,76,38
1078,249,90,362,130,811,48,56,93
1079,256,164,730,144,184,37,94,44
1080,49,7,69,50,524,5,100,71
1081,89,222,148,96,790,44,96,56
1082,118,244,515,111,396,14,71,43
1083,89,63,71,59,215,32,47,61
1084,275,40,354,67,410,36,92,92
1085,57,198,649,17,1059,14,64,60
1086,132,166,756,135,296,38,64,69
1087,252,272,549,136,1255,38,64,49
1088,293,21,101,40,1275,35,89,97
1089,110,6,283,69,1437,38,45,90
1090,273,226,202,99,397,11,97,40
1091,295,184,430,96,935,22,70,91
1092,68,46,552,80,1078,29,59,41
1093,146,17,211,146,169,32,66,82
1094,250,161,546,86,555,28,90,100
1095,36,55,388,64,991,36,76,42
1096,117,36,399,93,858,42,98,67
1097,271,151,766,58,835,19,61,37
1098,202,238,744,148,236,11,99,69
1099,239,180,122,7,459,26,76,93
1100,9,115,686,48,639,28,98,85
1101,16,79,112,144,52,9,77,99
1102,65,211,766,85,933,47,72,76
1103,61,1,199,5,1016,49,75,99
1104,110,25,759,21,391,18,58,43
1105,88,106,653,91,893,15,62,40
1106,253,80,539,74,1027,39,76,79
1107,122,152,225,138,585,20,44,66
1108,173,100,645,99,326,31,96,86
1109,50,46,130,1,703,50,70,96
1110,197,66,428,97,175,34,42,30
1111,2,104,59,143,679,19,83,36
1112,153,84,15,71,314,26,87,43
1113,274,209,549,62,1389,22,86,70
1114,143,111,482,62,1468,30,96,95
1115,296,66,518,113,1430,9,43,59
1116,83,142,160,64,1439,11,57,56
1117,22,185,110,22,832,16,78,97
1118,66,49,696,25,207,41,54,90
1119,223,91,727,91,661,21,44,90
1120,97,60,104,43,1208,43,96,96
1121,111,46,454,58,1127,13,72,94
1122,89,89,113,10,730,7,53,35
1123,145,164,112,138,564,26,77,75
1124,77,121,453,122,1111,40,47,38
1125,153,86,515,91,1448,30,86,31
1126,7,225,206,45,1285,15,78,84
1127,177,24,303,52,1235,41,72,74
1128,159,85,599,123,134,18,53,77
1129,75,215,336,121,391,29,94,67
1130,116,36,128,108,402,29,97,71
1131,105,205,98,41,671,38,95,47
1132,234,55,376,67,412,44,84,33
1133,29,71,759,97,163,41,88,86
1134,10,91,597,102,759,38,79,83
1135,50,102,538,23,1310,45,76,52
1136,38,125,31,83,479,10,50,96
1137,61,266,589,150,142,39,77,82
1138,71,95,312,77,1151,35,95,94
1139,161,218,401,138,1434,45,45,65
1140,56,60,545,63,988,44,65,75
1141,278,45,201,60,913,7,63,37
1142,244,15,14,88,1219,15,66,81
1143,53,90,650,77,88,21,78,61
1144,2,136,688,63,78,46,44,59
1145,149,37,641,142,1287,33,80,61
1146,126,244,701,10,339,48,85,80
1147,294,28,273,16,1257,17,85,47
1148,90,180,262,22,715,28,85,58
1149,111,98,53,117,1429,36,95,30
1150,265,238,600,126,1280,47,55,97
1151,229,149,565,126,567,20,73,65
1152,239,19,196,66,918,17,54,56
1153,64,254,228,121,264,49,63,100
1154,247,89,199,13,1193,27,45,74
1155,252,119,144,34,407,31,65,78
1156,55,188,736,135,1270,43,47,75
1157,297,27,29,138,568,15,82,61
1158,4,48,428,2,1449,42,61,43
1159,20,256,489,17,477,35,80,43
1160,152,140,250,74,639,13,68,52
1161,163,190,12,105,320,28,60,43
1162,145,43,434,33,736,18,98,71
1163,174,172,203,20,1150,8,56,47
1164,146,128,575,1,642,42,100,37
1165,4,139,357,149,920,39,80,88
1166,67,260,624,78,637,7,57,67
1167,246,102,650,129,447,41,80,49
1168,60,135,213,76,1167,39,83,83
1169,106,126,334,102,572,48,69,92
1170,106,151,135,55,828,37,66,57
1171,292,62,45,64,841,28,84,33
1172,86,132,603,125,352,26,100,92
1173,247,260,297,45,1379,44,51,49
1174,122,244,574,129,1415,44,46,55
1175,120,172,73,137,875,14,98,58
1176,122,115,316,36,542,35,97,75
1177,174,223,659,32,1075,31,40,70
1178,155,237,539,39,482,49,82,44
1179,162,248,132,46,893,20,76,88
1180,202,71,608,125,872,10,82,85
1181,252,74,632,118,994,8,80,94
1182,112,175,490,26,791,39,46,87
1183,99,122,327,17,1011,46,65,65
1184,143,151,151,58,711,6,87,47
1185,209,237,723,36,829,14,89,80
1186,218,155,656,134,427,48,42,56
1187,184,260,631,63,537,18,81,81
1188,226,197,406,62,584,46,40,72
1189,130,63,334,144,1471,49,70,91
1190,67,122,728,9,1289,22,49,49
1191,215,126,757,31,1009,48,51,35
1192,94,25,67,78,502,20,80,48
1193,94,171,610,127,346,9,66,48
1194,284,224,335,80,1316,12,98,35
1195,248,251,219,34,574,50,48,92
1196,88,129,434,117,286,19,98,30
1197,158,15,351,150,413,14,53,85
1198,23,105,596,32,997,24,46,92
1199,236,24,9,57,743,14,97,48
1200,112,71,175,118,440,42,74,48
1201,20,211,386,127,1301,32,100,34
1202,73,115,140,31,426,10,93,75
1203,182,22,460,68,1255,8,90,73
1204,105,176,143,106,1421,9,73,85
1205,288,37,624,57,335,14,69,58
1206,139,170,217,33,557,36,44,86
1207,152,44,500,77,432,18,47,98
1208,73,61,411,27,986,42,52,31
1209,2,113,407,131,227,36,99,54
1210,8,179,339,23,895,25,56,36
1211,214,157,171,122,677,13,91,73
1212,252,179,654,98,378,21,43,37
1213,146,202,58,114,1094,16,75,91
1214,251,9,116,112,1084,11,65,67
1215,172,169,292,68,67,50,58,77
1216,68,185,577,24,705,23,100,44
1217,35,66,632,11,1238,11,100,69
1218,254,37,786,106,913,38,93,33
1219,224,243,281,16,80,10,66,42
1220,175,227,131,141,629,31,96,63
1221,120,16,372,136,916,48,56,51
1222,161,1,149,112,147,47,49,42
1223,286,78,481,130,664,18,79,55
1224,208,64,229,95,546,33,75,47
1225,67,145,409,10,793,37,79,48
1226,233,159,330,80,1058,30,80,69
1227,292,262,168,97,686,33,89,34
1228,289,119,521,99,308,37,50,47
1229,69,245,709,100,719,46,77,100
1230,179,45,520,21,923,21,68,47
1231,240,25,43,8,755,28,55,40
1232,208,268,258,31,357,42,81,92
1233,85,161,395,27,1002,47,60,86
1234,158,190,210,74,561,42,61,58
1235,94,239,530,85,970,40,70,89
1236,297,87,418,90,204,21,92,50
1237,5,217,493,47,492,8,44,86
1238,127,249,118,33,70,27,80,70
1239,37,122,56,65,605,26,57,99
1240,176,180,675,100,964,27,68,96
1241,237,149,18,145,1394,38,87,40
1242,224,75,648,59,416,22,61,78
1243,231,227,782,62,962,32,56,50
1244,66,210,613,83,493,13,48,48
1245,33,238,41,92,517,7,96,80
1246,95,86,50,13,1337,49,90,51
1247,181,115,460,96,538,35,88,93
1248,291,270,18,14,1334,18,60,64
1249,183,111,334,108,1107,22,83,87
1250,82,189,511,43,131,11,51,79
1251,144,233,394,122,736,22,42,69
1252,82,91,723,141,493,13,55,31
1253,274,177,586,138,654,21,69,79
1254,125,172,708,16,1106,32,68,68
1255,23,236,470,20,1381,29,94,90
1256,254,22,93,149,1150,32,83,77
1257,5,19,126,73,1183,32,75,92
1258,99,53,284,40,357,25,94,54
1259,113,122,190,43,505,20,49,51
1260,31,207,8,115,160,47,69,69
1261,215,23,118,62,541,48,57,72
1262,50,203,404,17,1421,39,60,46
1263,18,188,307,118,242,21,74,93
1264,134,137,303,32,715,11,89,91
1265,147,210,119,140,1331,32,66,100
1266,163,50,265,36,69,12,76,86
1267,87,267,290,63,1294,30,65,34
1268,7,157,702,9,977,6,49,70
1269,277,205,3,43,316,16,43,59
1270,78,59,18,76,1486,24,81,58
1271,84,70,658,42,613,15,50,61
1272,259,56,475,19,540,24,42,74
1273,185,79,547,82,1351,7,76,58
1274,15,7,71,46,542,17,79,73
1275,199,239,622,110,1472,37,49,37
1276,12,162,117,31,674,20,54,99
1277,73,82,461,52,917,38,88,93
1278,22,21,435,111,644,26,91,39
1279,133,151,234,88,1325,36,55,35
1280,37,164,256,126,945,35,69,98
1281,81,58,611,42,1264,37,98,70
1282,36,117,336,130,1450,30,64,69
1283,129,28,639,34,618,43,59,46
1284,134,272,566,39,1380,12,65,43
1285,3,37,128,38,893,5,71,61
1286,291,16,683,73,1434,19,100,42
1287,213,226,396,40,751,34,81,82
1288,169,234,132,129,483,47,66,69
1289,150,122,49,62,221,41,96,72
1290,226,69,478,144,655,24,94,78
1291,272,148,288,15,349,42,92,34
1292,33,212,403,41,1422,38,52,55
1293,252,2,230,114,825,6,81,64
1294,137,29,308,2,1386,27,79,31
1295,212,128,700,86,985,17,54,94
1296,66,262,100,119,239,44,54,92
1297,119,75,457,109,1029,17,92,78
1298,58,101,272,11,1215,8,91,56
1299,219,31,487,50,862,40,95,54
1300,270,211,468,25,1290,21,42,71
1301,10,88,358,77,1228,7,84,92
1302,258,222,577,81,1255,43,50,41
1303,121,261,49,127,1246,20,78,99
1304,58,271,27,3,559,15,84,91
1305,10,216,468,96,617,34,93,95
1306,140,196,87,17,130,36,92,93
1307,153,55,423,59,792,29,49,67
1308,263,105,204,62,103,19,59,78
1309,215,264,439,64,428,39,42,56
1310,242,201,191,36,684,15,84,88
1311,224,71,793,20,589,29,93,85
1312,169,53,88,136,148,41,73,64
1313,15,83,430,16,435,35,89,65
1314,29,12,186,119,756,47,43,73
1315,87,161,392,23,1038,13,63,71
1316,75,48,109,34,679,17,79,68
1317,163,83,279,60,616,17,59,42
1318,230,66,192,79,1245,45,76,98
1319,166,214,286,4,818,17,86,83
1320,213,12,315,88,1057,32,78,36
1321,296,250,332,101,996,23,43,42
1322,69,254,619,72,847,30,77,70
1323,26,245,274,91,608,15,91,98
1324,278,122,481,65,785,24,76,42
1325,25,275,183,35,269,6,66,74
1326,175,271,194,11,241,27,95,81
1327,266,37,465,9,84,25,44,62
1328,289,139,40,89,120,21,91,49
1329,156,242,564,70,1046,22,77,83
1330,156,33,528,1,1200,43,92,90
1331,257,86,740,42,671,21,65,31
1332,122,215,689,46,1122,22,67,44
1333,22,229,654,53,1406,27,76,96
1334,84,119,636,43,204,7,76,57
1335,145,261,637,53,887,21,42,92
1336,30,116,259,74,274,10,59,65
1337,15,222,84,13,826,40,53,88
1338,266,75,329,113,570,7,55,80
1339,193,167,598,106,292,43,40,76
1340,300,32,785,25,1193,32,49,92
1341,43,256,73,123,572,22,45,37
1342,220,41,289,119,1454,13,58,77
1343,107,41,540,22,1194,50,79,97
1344,236,71,82,60,94,39,61,90
1345,34,201,743,70,158,31,95,91
1346,166,26,136,68,512,46,68,62
1347,207,128,90,38,582,39,95,84
1348,232,183,98,117,1285,30,100,52
1349,187,160,173,20,497,35,61,83
1350,292,71,179,142,1048,30,75,96
1351,275,90,682,15,796,41,83,50
1352,196,73,229,133,1307,13,62,100
1353,147,5,286,149,937,26,65,69
1354,48,268,111,133,721,48,74,69
1355,139,101,222,3,831,6,99,59
1356,272,44,630,98,1217,16,94,86
1357,262,100,175,79,325,30,77,35
1358,8,156,513,5,58,44,87,31
1359,121,226,1,109,282,33,78,87
1360,125,243,562,114,144,24,50,71
1361,186,205,165,116,1170,20,61,86
1362,103,61,467,94,633,21,67,38
1363,157,16,599,71,966,6,81,57
1364,30,30,453,109,496,45,65,35
1365,199,207,346,14,995,7,67,49
1366,135,225,576,51,1176,19,80,47
1367,286,193,744,120,103,46,69,84
1368,64,103,144,6,1400,38,70,31
1369,112,151,382,150,473,21,74,74
1370,43,245,239,127,50,19,51,86
1371,107,24,228,45,1006,18,75,79
1372,69,86,157,103,1127,38,60,82
1373,6,192,246,126,336,48,54,32
1374,285,152,178,136,498,6,41,73
1375,208,89,158,83,785,31,88,43
1376,98,145,416,82,363,22,51,33
1377,171,39,229,14,1261,43,91,82
1378,42,240,613,85,174,48,97,74
1379,136,146,346,129,1439,12,95,65
1380,114,79,557,129,1265,38,68,95
1381,166,81,612,65,969,7,50,43
1382,44,34,114,86,1024,14,53,67
1383,51,104,354,113,1107,21,51,71
1384,62,249,36,69,537,46,85,84
1385,159,223,754,143,141,44,84,75
1386,161,260,679,17,374,28,87,99
1387,70,42,129,54,140,44,69,66
1388,60,105,214,137,157,46,78,31
1389,291,137,608,6,1068,25,45,87
1390,203,165,477,125,1132,42,79,37
1391,263,140,469,106,1451,35,80,92
1392,220,158,407,81,57,28,48,32
1393,67,164,107,41,1111,33,96,69
1394,113,202,168,92,1088,7,100,59
1395,9,181,69,59,1003,23,49,43
1396,125,184,272,134,1407,32,96,44
1397,96,152,103,139,1299,9,64,63
1398,243,128,373,74,227,19,63,66
1399,292,221,528,33,522,28,81,45
1400,133,72,107,88,1042,40,68,73
1401,192,153,10,55,738,31,75,98
1402,209,248,286,131,281,44,42,56
1403,57,151,42,149,504,29,78,93
1404,66,114,287,8,1373,43,49,49
1405,95,201,690,64,1157,34,78,75
1406,239,135,540,102,370,15,44,44
1407,162,170,678,126,428,41,80,52
1408,211,139,375,123,333,43,45,73
1409,181,201,194,79,1110,46,82,59
1410,40,254,392,69,202,13,94,96
1411,136,188,482,58,200,15,61,95
1412,128,54,14,120,1133,18,42,49
1413,5,261,775,12,1340,47,65,54
1414,6,168,192,9,1385,30,90,51
1415,199,15,529,72,1293,32,71,76
1416,105,221,552,123,971,31,54,80
1417,143,42,108,26,1129,7,47,87
1418,296,189,501,53,1031,48,96,40
1419,242,147,537,133,732,11,70,50
1420,236,23,419,84,1028,34,63,89
1421,113,123,778,65,1005,42,83,30
1422,145,183,753,71,738,19,96,55
1423,233,21,682,129,1408,31,61,65
1424,78,272,703,55,519,8,73,83
1425,220,96,376,125,242,36,68,72
1426,47,211,422,82,922,21,76,62
1427,90,51,654,67,1217,35,73,41
1428,299,170,569,53,134,15,45,92
1429,106,212,280,139,219,26,66,76
1430,24,220,209,15,696,21,94,93
1431,48,155,345,84,120,6,58,58
1432,29,145,391,132,424,20,90,43
1433,135,83,498,57,661,21,95,66
1434,245,75,329,65,1462,11,86,67
1435,55,219,670,134,573,8,93,46
1436,98,58,48,99,573,11,86,82
1437,166,37,527,143,1400,27,79,55
1438,138,216,96,145,1378,42,73,87
1439,56,169,547,141,1342,27,67,68
1440,253,160,252,20,700,15,52,58
1441,51,190,38,22,1255,34,48,86
1442,170,263,272,22,1429,7,74,92
1443,285,12,267,133,1373,42,68,33
1444,78,193,199,131,1407,37,64,35
1445,160,15,170,93,293,35,100,51
1446,186,14,697,150,1373,43,70,86
1447,226,85,205,85,1438,7,53,88
1448,294,254,183,69,456,17,87,93
1449,132,125,714,11,1416,33,75,96
1450,160,114,349,25,1126,31,98,51
1451,162,2,422,148,703,32,42,94
1452,262,87,553,113,257,35,70,45
1453,182,33,632,98,345,50,99,56
1454,217,153,265,14,536,30,67,52
1455,2,13,292,138,1035,32,82,60
1456,224,97,747,144,125,39,70,79
1457,286,132,542,30,385,34,53,52
1458,296,216,623,119,1247,35,82,82
1459,105,84,348,8,1191,37,40,82
1460,230,208,194,106,1094,11,41,95
1461,114,186,118,100,1398,26,99,80
1462,92,176,334,149,1092,27,87,84
1463,81,134,618,38,812,16,83,46
1464,292,239,204,37,1400,6,97,72
1465,291,116,449,109,340,9,87,43
1466,246,71,770,79,698,21,72,79
1467,265,217,337,114,466,21,79,67
1468,90,190,379,99,1346,25,60,73
1469,196,123,312,40,985,41,91,41
1470,75,57,564,14,762,21,52,47
1471,197,156,722,130,909,35,85,47
1472,166,57,474,129,102,30,82,51
1473,62,137,120,112,565,8,82,61
1474,171,18,515,109,355,38,95,35
1475,94,156,663,18,96,12,57,92
1476,58,232,466,7,165,34,65,88
1477,299,136,418,10,900,8,93,51
1478,88,165,170,137,1176,13,68,93
1479,69,173,141,123,77,36,58,34
1480,233,261,387,142,1468,10,63,32
1481,213,128,735,114,801,15,47,60
1482,1,88,723,82,821,8,80,54
1483,27,98,528,20,932,34,84,69
1484,185,235,749,85,630,31,75,41
1485,28,221,226,121,922,24,82,40
1486,287,212,646,129,285,49,40,50
1487,172,179,19,40,1321,7,96,61
1488,139,136,12,88,1235,46,46,74
1489,151,145,259,72,185,26,87,97
1490,186,207,773,49,944,47,67,92
1491,244,140,642,146,477,17,75,92
1492,24,134,783,149,780,6,78,99
1493,36,27,615,108,800,6,78,89
1494,196,155,230,56,1202,20,77,84
1495,190,243,279,145,1261,27,80,88
1496,298,190,371,121,860,39,93,49
1497,79,251,721,85,720,22,45,89
1498,55,120,365,11,540,18,75,51
